,onehotencoder__Pos_Frontcourt,onehotencoder__Pos_Guard,remainder__Age,remainder__G,remainder__GS,remainder__MP,remainder__FG,remainder__FGA,remainder__FG%,remainder__3P,remainder__3PA,remainder__3P%,remainder__2P,remainder__2PA,remainder__2P%,remainder__eFG%,remainder__FT,remainder__FTA,remainder__FT%,remainder__ORB,remainder__DRB,remainder__TRB,remainder__AST,remainder__STL,remainder__BLK,remainder__TOV,remainder__PF,remainder__PTS,remainder__AllStar
2478,1.0,0.0,-0.6616723846766168,0.6112228423214033,0.6559990709433053,-0.059945708872103286,0.5927009947545604,0.08047076815830974,1.7782096980114819,-1.033027925246675,-1.1239207354867977,,0.989708944124295,0.6416378652770137,1.404673533295963,1.2538201079868359,-0.39966734718295827,0.1687566937188301,,1.6948077394989922,1.1676848090930256,1.4576848102327271,-0.9150781294228102,-0.5473843844867105,3.4202987838047814,-0.12597714086684728,1.1719943903999466,0.1962976528973413,0.0
2479,0.0,1.0,1.037844000880083,0.5512663782244809,-1.0165603036409574,0.21225624040039634,0.43155264037653734,0.9231675880884245,-1.050439576980209,0.9077007193291479,1.3094069547699334,0.308,0.10754746435463443,0.36277714314454895,-0.8240934832950841,-0.9021594894114147,1.0408198830619433,0.5893502996026831,,-0.9724306702043397,-0.9797635810520114,-1.046915441563324,0.505273800348436,0.21378531754631175,-0.6538806498450318,0.5611709002250461,-1.4809598421774823,0.7305888375724938,0.0
2480,1.0,0.0,1.037844000880083,-2.566469754815484,-1.2738771305000747,-1.6291098870312193,-1.6096598484117555,-1.451705268078262,-2.5634380263943695,-0.5851674688061004,-0.3882635268045301,0.2,-1.4362351252422714,-1.3661593340767324,-2.007054438254947,-2.820615910825111,-1.1578185209960643,-1.2732785264543813,,-0.9724306702043397,-0.47448160690023794,-0.7014533378673169,-0.8624725023942454,-1.8160005545417472,0.16095523688493074,-0.6756955737403618,-2.5421415352084535,-1.5846729626865008,0.0
2481,0.0,1.0,0.552267890721026,0.3713969859337137,1.17063272466154,0.6926126214695135,0.32412040412452187,0.48905104448806214,-0.34327725823228666,1.2062743569561976,1.196228922664969,0.377,-0.11299290558778065,-0.02762786784090179,-0.2583295483142796,0.2123723363622567,-0.4754824645642689,-0.5522609163677756,,-0.750160802729062,-0.34816111336229444,-0.5287222860193133,1.8204144760625527,-0.2936611504757031,-0.8575896215275225,1.2483189413169395,0.4645399283792984,0.31502902726959736,0.0
2482,0.0,1.0,-1.1472484948356738,0.6711793064183257,-1.1881048548803688,0.9327908120040721,0.5927009947545604,0.3613697081350145,0.7092434022297376,1.654134813396772,1.5357630189798621,0.39,-0.05785781310217682,-0.3622607343998593,1.7989938516159159,1.72886645995594,2.4054919959255336,2.1515551214569952,,-0.750160802729062,0.22028110755845062,-0.14007741936130558,0.7683019354912594,0.4675085515573191,-0.6538806498450318,0.9734597248801825,0.6414035438844605,1.2846685846430226,0.0
2483,1.0,0.0,-0.6616723846766168,0.6711793064183257,0.4415683818940409,-0.059945708872103286,-0.051892422757532156,-0.07274683546534735,0.03497235412125362,-0.5851674688061004,-0.5580305749619765,0.317,0.16268255684023825,0.1954607098650702,-0.12117465498559973,-0.3540290832932151,-0.39966734718295827,-0.3119217130055738,,0.027783733434409607,0.15712086078947887,0.11901915841069993,-0.1259937239943401,0.7212317855683267,1.7906270103448558,0.14888207556991032,1.52572162141027,-0.2390507198009314,0.0
2484,1.0,0.0,0.7950559458005545,-2.3266438984277946,-1.2738771305000747,-0.6043496074171025,-0.26675689526156293,-0.6090084481481477,1.6301989801340098,-0.7344542876196252,-0.6712086070669407,0.222,0.0524123718690306,-0.3343746621866129,2.0047261916089356,1.326904162135929,-0.4754824645642689,-0.6724305180488764,,1.0279981370731592,0.9150438220171392,1.0258571806127184,-0.4942331131942928,-0.03993791646469556,0.3646642085674213,-0.9505547901771192,0.4645399283792984,-0.4171477813593157,0.0
2485,1.0,0.0,-1.3900365499152025,0.3713969859337137,-0.4161543743030169,-1.0686941091172495,-0.9650664308996629,-1.247415129913386,1.4657426269368183,-1.033027925246675,-1.1239207354867977,0.0,-0.6092087379582146,-0.808437889811803,1.1132193849725183,0.9066708507786427,-0.9303731688521326,-0.7926001197299773,,0.6945933358602426,-0.4113213601312662,-0.010529130475302625,-0.7572612483371162,-0.2936611504757031,0.16095523688493074,-0.538265965521983,1.1719943903999466,-1.1097474651974764,0.0
2486,0.0,1.0,-0.1760962745175597,0.8510486987090929,1.2992911380910988,0.8847551738971609,0.48526875850254486,0.3102971735937956,0.6105695903114228,0.758413900515623,0.6869277781926303,0.383,0.21781764932584208,0.0002582043723448326,1.0446419383081784,1.089380986151376,-0.020591760276405236,0.048587092037729054,,0.36118853464732614,-0.03235987951743605,0.07583639544869883,-0.28381060508003414,-0.03993791646469556,-0.45017167816254117,-0.538265965521983,-0.7735053801568343,0.47333752643260535,0.0
2487,1.0,0.0,0.7950559458005545,-0.7078193678108896,-1.102332579260663,-1.1007178678551905,-1.2873631396557093,-1.2729513971839954,-0.6228530586675122,-0.8837411064331501,-0.8975646712768692,0.188,-0.9951543853574412,-0.9478682508780354,-0.6183611433020643,-1.2310377330823343,-0.39966734718295827,-0.37200651384612415,,0.6945933358602426,-0.7271225939761246,-0.22644294528530723,-0.8098668753656809,-0.2936611504757031,0.16095523688493074,-1.087984398395498,0.4645399283792984,-1.1691131523836042,0.0
2488,0.0,1.0,0.3094798356414974,-0.34808058322935514,0.398682244084188,1.3490996755973073,1.07614605788863,1.1019214589826911,0.1336461660395685,0.3105534440750486,0.2908046658252553,0.348,0.989708944124295,1.0599289484757108,0.1359907700056741,0.047933214526796844,0.8133745309180113,0.5292654987621327,,-0.750160802729062,0.09396061402050714,-0.22644294528530723,2.1360482382339407,-0.2936611504757031,-0.6538806498450318,1.2483189413169395,0.11081269736897512,1.0472058358985101,0.0
2489,0.0,1.0,2.737360386436783,-0.16821119093858794,0.784657484372864,0.5004700690418667,-0.9650664308996629,-0.7622260517718048,-1.395797918694311,1.3555611757697223,1.4791740029273797,0.354,-1.546505310213479,-1.5892479117827043,-1.2698468866132928,0.3585404446604432,-1.006188286233443,-1.0930241239327296,,-0.9724306702043397,0.3466016010963938,-0.14007741936130558,1.7152032220054234,2.2435711896343706,-0.6538806498450318,0.5611709002250461,-0.5966417646516727,-0.812919029266836,0.0
2490,1.0,0.0,0.3094798356414974,0.8510486987090929,0.5273406575137467,-0.4762545724653378,-0.5890536040176092,-0.7111535172305856,0.49545014307338875,-1.033027925246675,-1.1239207354867977,0.0,-0.2232630905589883,-0.2228303733336269,0.10170204667350413,-0.17131894792048297,-0.7029278167082007,-0.49217611552722507,,0.8057282695978814,-0.03235987951743605,0.29175021025870324,-0.8624725023942454,-0.8011076184977178,0.5683731802499121,-0.538265965521983,0.4645399283792984,-0.7535533420807079,0.0
